怪物ID	卡片ID	初始怒气	攻击怒气	被击怒气	击杀怒气	攻击	防御	生命	伤害	免伤	暴击	抗暴	暴击强度	破档	格挡	格挡强度	治疗	吸血	反伤	控制率	免控	是否物品怪	形象模型阶段	怪物是否为觉醒	小技能释放概率	小技能等级	怒气技能等级	被动1等级	被动2等级	被动3等级	被动4等级	卡片战魂等级
1639	1000021	0	200	10000	300	20211	7425	445656	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1640	1000002	0	200	10000	300	32556	7022	281293	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1641	1000018	0	200	10000	300	20211	7425	445656	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1642	1000001	0	200	10000	300	50759	7783	311777	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1643	1000022	0	200	10000	300	39766	6171	237446	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1644	1000026	0	200	10000	300	40869	9038	368550	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1645	1000019	0	200	10000	300	65979	15084	630322	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1646	1000023	0	200	10000	300	20211	7425	445656	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1647	1000005	0	200	10000	300	32556	7022	281293	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1648	1000008	0	200	10000	300	24865	9642	582332	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1649	1000007	0	200	10000	300	40869	9038	368550	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1650	2000101	-1000000	200	10000	300	38653	3221	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1651	2000102	-1000000	200	10000	300	38653	3221	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1652	2000104	-1000000	200	10000	300	38653	3221	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1653	2000105	-1000000	200	10000	300	38653	3221	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1654	2000106	-1000000	200	10000	300	38653	3221	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1655	2000109	-1000000	200	10000	300	38653	3221	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1656	1000025	0	200	10000	300	35231	7582	302009	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1657	1000026	0	200	10000	300	44145	9742	395321	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1658	1000021	0	200	10000	300	21905	8014	477441	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1659	1000006	0	200	10000	300	54760	8401	334581	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1660	1000002	0	200	10000	300	35231	7582	302009	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1661	1000027	0	200	10000	300	54760	8401	334581	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1662	2000101	-1000000	200	10000	300	41849	3479	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1663	2000102	-1000000	200	10000	300	41849	3479	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1664	2000104	-1000000	200	10000	300	41849	3479	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1665	2000105	-1000000	200	10000	300	41849	3479	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1666	2000106	-1000000	200	10000	300	41849	3479	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1667	2000109	-1000000	200	10000	300	41849	3479	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1668	1000024	0	200	10000	300	58938	9045	358248	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1669	1000022	0	200	10000	300	46332	7197	273430	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1670	1000019	0	200	10000	300	76380	17404	721811	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1671	1000002	0	200	10000	300	38033	8166	323534	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1672	1000005	0	200	10000	300	38033	8166	323534	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1673	1000017	0	200	10000	300	38033	8166	323534	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1674	1000009	0	200	10000	300	47572	10476	423104	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1675	1000020	0	200	10000	300	23674	8628	510580	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1676	1000023	0	200	10000	300	23674	8628	510580	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1677	2000101	-1000000	200	10000	300	45194	3748	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1678	2000102	-1000000	200	10000	300	45194	3748	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1679	2000104	-1000000	200	10000	300	45194	3748	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1680	2000105	-1000000	200	10000	300	45194	3748	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1681	2000106	-1000000	200	10000	300	45194	3748	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1682	2000109	-1000000	200	10000	300	45194	3748	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1683	1000006	0	200	10000	300	63296	10268	382778	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1684	1000021	0	200	10000	300	25519	9774	545080	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1685	1000024	0	200	10000	300	63296	10268	382778	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1686	1000027	0	200	10000	300	63296	10268	382778	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1687	1000023	0	200	10000	300	25519	9774	545080	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1688	1000028	0	200	10000	300	49838	8112	292457	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1689	1000020	0	200	10000	300	25519	9774	545080	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1690	1000016	0	200	10000	300	31173	12739	712452	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1691	1000017	0	200	10000	300	40963	9235	345870	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1692	1000005	0	200	10000	300	40963	9235	345870	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1693	1000010	0	200	10000	300	31173	12739	712452	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9900	1000001	0	200	10000	300	2250	770	8500	600	300	400	0	0	400	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9901	1000002	0	200	10000	300	1350	660	6850	100	0	0	0	0	250	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9902	1000003	0	200	10000	300	999	1300	200	0	500	400	0	0	0	500	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9903	1000004	0	200	10000	300	1050	700	7000	0	0	0	100	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9904	1000005	0	200	10000	300	1350	660	6850	15	115	200	0	0	0	600	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9905	1000006	0	200	10000	300	2700	930	10600	300	0	400	0	0	400	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9906	1000007	0	200	10000	300	1500	1300	200	300	300	400	400	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9907	1000008	0	200	10000	300	1750	1220	12700	0	300	0	400	0	0	400	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9908	1000009	0	200	10000	300	2250	1150	11690	1000	0	0	0	0	250	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9909	1000010	0	200	10000	300	999	1300	200	300	300	0	400	0	0	400	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9910	1000011	0	200	10000	300	1500	1300	200	1700	0	1900	0	1000	1400	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9911	1000012	1000	0	10000	0	7500	1500	42000	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	10	1	1	1	1	0,0,0,0
9912	1000013	0	200	10000	300	15200	5100	60000	2000	600	1200	0	1500	1500	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9913	1000014	0	200	10000	300	15200	5100	60000	2500	500	1800	500	1000	500	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9914	1000015	0	200	10000	300	5200	1700	20000	1800	800	2000	500	0	900	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9915	1000016	0	200	10000	300	999	1300	200	100	300	0	0	0	0	800	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9916	1000017	0	200	10000	300	1350	660	6850	0	0	100	0	0	0	400	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9917	1000018	0	200	10000	300	1050	700	7000	0	300	0	0	0	0	100	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9918	1000019	0	200	10000	300	4400	2200	20290	2300	0	1400	0	900	1400	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9919	1000020	0	200	10000	300	1050	700	7000	0	0	0	250	0	0	250	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9920	1000021	0	200	10000	300	1050	700	7000	0	100	0	0	0	0	300	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9921	1000022	0	200	10000	300	1530	540	6000	0	0	100	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9922	1000023	0	200	10000	300	1050	700	7000	0	100	0	0	0	0	250	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9923	1000024	0	200	10000	300	2700	930	10600	500	0	600	0	0	100	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9924	1000025	0	200	10000	300	1350	660	6850	0	0	900	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9925	1000026	0	200	10000	300	1750	1220	12700	600	0	550	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9926	1000027	0	200	10000	300	1500	1300	200	700	0	450	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
9927	1000028	0	200	10000	300	1530	540	6000	0	0	250	100	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
