怪物ID	卡片ID	初始怒气	攻击怒气	被击怒气	击杀怒气	攻击	防御	生命	伤害	免伤	暴击	抗暴	暴击强度	破档	格挡	格挡强度	治疗	吸血	反伤	控制率	免控	是否物品怪	形象模型阶段	怪物是否为觉醒	小技能释放概率	小技能等级	怒气技能等级	被动1等级	被动2等级	被动3等级	被动4等级	卡片战魂等级
1624	1000025	-1000000	200	10000	300	27381	6196	232632	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1625	1000007	-1000000	200	10000	300	34091	8005	303183	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1626	1000026	-1000000	200	10000	300	34091	8005	303183	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1627	1000020	-1000000	200	10000	300	17001	6558	371603	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1628	1000024	-1000000	200	10000	300	42189	6886	256625	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1629	1000027	-1000000	200	10000	300	42189	6886	256625	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1630	1000001	-1000000	200	10000	300	42189	6886	256625	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1631	1000009	-1000000	200	10000	300	34091	8005	303183	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1632	1000005	-1000000	200	10000	300	27381	6196	232632	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1633	2000101	-1000000	200	10000	300	26265	3030	72755	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1634	2000102	-1000000	200	10000	300	26265	3030	72755	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1635	2000104	-1000000	200	10000	300	26265	3030	72755	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1636	2000105	-1000000	200	10000	300	26265	3030	72755	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1637	2000106	-1000000	200	10000	300	26265	3030	72755	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1638	2000109	-1000000	200	10000	300	26265	3030	72755	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1639	1000021	-1000000	200	10000	300	19611	7578	428418	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1640	1000002	-1000000	200	10000	300	31511	7161	270034	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1641	1000001	-1000000	200	10000	300	19611	7578	428418	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1642	1000001	-1000000	200	10000	300	48669	7950	297390	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1643	1000022	-1000000	200	10000	300	26265	3030	72755	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1644	1000026	-1000000	200	10000	300	39293	9246	351662	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1645	1000019	-1000000	200	10000	300	62795	15501	596545	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1646	1000023	-1000000	200	10000	300	19611	7578	428418	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1647	1000005	-1000000	200	10000	300	31511	7161	270034	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1648	1000008	-1000000	200	10000	300	23964	9872	556338	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1649	1000007	-1000000	200	10000	300	39293	9246	351662	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1650	2000101	-1000000	200	10000	300	28618	3279	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1651	2000102	-1000000	200	10000	300	28618	3279	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1652	2000104	-1000000	200	10000	300	28618	3279	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1653	2000105	-1000000	200	10000	300	28618	3279	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1654	2000106	-1000000	200	10000	300	28618	3279	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1655	2000109	-1000000	200	10000	300	28618	3279	78407	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1656	1000025	-1000000	200	10000	300	34146	7726	290345	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1657	1000026	-1000000	200	10000	300	42509	9958	377825	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1658	1000021	-1000000	200	10000	300	21283	8173	459536	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1659	1000001	-1000000	200	10000	300	52589	8574	319677	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1660	1000002	-1000000	200	10000	300	34146	7726	290345	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1661	1000027	-1000000	200	10000	300	52589	8574	319677	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1662	2000101	-1000000	200	10000	300	31089	3539	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1663	2000102	-1000000	200	10000	300	31089	3539	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1664	2000104	-1000000	200	10000	300	31089	3539	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1665	2000105	-1000000	200	10000	300	31089	3539	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1666	2000106	-1000000	200	10000	300	31089	3539	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1667	2000109	-1000000	200	10000	300	31089	3539	84289	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1668	1000024	-1000000	200	10000	300	56686	9224	342827	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1669	1000022	-1000000	200	10000	300	44837	7316	263149	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1670	1000019	-1000000	200	10000	300	72949	17851	685604	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1671	1000002	-1000000	200	10000	300	36907	8315	311465	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1672	1000005	-1000000	200	10000	300	36907	8315	311465	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1673	1000017	-1000000	200	10000	300	36907	8315	311465	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1674	1000009	-1000000	200	10000	300	45874	10699	405000	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1675	1000020	-1000000	200	10000	300	23030	8792	492003	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1676	1000023	-1000000	200	10000	300	23030	8792	492003	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1677	2000101	-1000000	200	10000	300	33679	3810	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1678	2000102	-1000000	200	10000	300	33679	3810	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1679	2000104	-1000000	200	10000	300	33679	3810	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1680	2000105	-1000000	200	10000	300	33679	3810	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1681	2000106	-1000000	200	10000	300	33679	3810	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1682	2000109	-1000000	200	10000	300	33679	3810	90402	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	0	1	1	1	1	1	1	0,0,0,0
1683	1000001	-1000000	200	10000	300	63296	10268	382778	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1684	1000021	-1000000	200	10000	300	25519	9774	545080	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1685	1000024	-1000000	200	10000	300	63296	10268	382778	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1686	1000027	-1000000	200	10000	300	63296	10268	382778	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1687	1000023	-1000000	200	10000	300	25519	9774	545080	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1688	1000028	-1000000	200	10000	300	49838	8112	292457	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1689	1000020	-1000000	200	10000	300	25519	9774	545080	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1690	1000016	-1000000	200	10000	300	31173	12739	712452	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1691	1000017	-1000000	200	10000	300	40963	9235	345870	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1692	1000005	-1000000	200	10000	300	40963	9235	345870	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
1693	1000001	-1000000	200	10000	300	31173	12739	712452	0	0	0	0	0	0	0	0	10000	0	0	0	0	0		0	3300	1	1	1	1	1	1	0,0,0,0
